field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Business-Studies,Master in Data Science and Business Analysis - Work-Study/Apprenticeship Contract,EDC Paris Business School,5 years,null,"[""French"",""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",9660,EUR
Business-Studies,Master in International Business and Development (IBD),University of Parma,2 years,null,"[""English""]",Parma,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,MSc in Business Analytics and Consultancy,Heriot-Watt University Dubai,1&nbsp;-&nbsp;2 years,null,"[""English""]",Academic City,United Arab Emirates,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",78750, AED
Business-Studies,Online Master of Science in Business Analytics,Touro University Worldwide,1 year,null,"[""English""]",Los Alamitos,USA,"[""Online""]",null,"[""Part-time""]",500,USD
Business-Studies,Master in Innovation and Design Management,Bau Design College of Barcelona,1 year,null,"[""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",6600,EUR
Business-Studies,"Master of Advanced Studies (MAS) in Leadership and Business Administration Oil, Gas and Energy",Academy of Leadership Sciences Switzerland,12&nbsp;-&nbsp;24 months,null,"[""English""]",Zürich,Switzerland,"[""Online & Campus Combined"",""Campus"",""Online""]","""01 Feb 2022""","[""Full-time"",""Part-time""]",16500,CHF
Business-Studies,Master of Real Estate Investment,University of Technology Sydney,1&nbsp;-&nbsp;3 years,null,"[""English""]",Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,MSc Digital Business Analytics,De Vinci Higher Education Group,1 year,null,"[""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",11500,EUR
Business-Studies,Master of Business Analytics (Extension),University of Technology Sydney,0 years,null,"[""English""]",Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master of Digital Business,The University of Waikato,1&nbsp;-&nbsp;2 years,null,"[""English""]",Hamilton,New Zealand,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Web Master of Business Administration,Georgia College & State University-- J. Whitney Bunting School of Business,null,null,[],Milledgeville,USA,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,MSc Business with Business Analytics,QA Higher Education - Middlesex University,null,null,"[""English (UK)""]",Hendon,United Kingdom,"[""Campus""]",null,[],null,null
Business-Studies,MSc in China Business Studies,"Faculty of Business, Hong Kong Polytechnic University",1 year,null,"[""English""]",Hung Hom,Hong Kong,"[""Campus""]",null,"[""Full-time""]",313800,HKD
Business-Studies,Master in Policies and Strategies,Universidad Nacional Del Sur,null,null,"[""Spanish (Argentina)""]",Buenos Aires Province,Argentina,"[""Campus""]",null,[],null,null
Business-Studies,MASTERS OF BUSINESS LEADERSHIP,William Penn University,null,null,"[""English""]",Oskaloosa,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MASTER OF SCIENCE IN MANAGEMENT,University of Ottawa Telfer School of Management,null,null,"[""English""]",Ottawa,Canada,"[""Campus""]",null,[],null,null
Business-Studies,Senior Business Management Program - PADE,INALDE Business School,null,null,"[""Spanish (Colombia)""]",Puente Del Comun,Colombia,"[""Campus""]",null,[],null,null
Business-Studies,Master in International Business Innovation (Online),Barcelona Executive Business School (BEBS),12 months,null,"[""English""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time""]",5300,EUR
Business-Studies,Master in Entrepreneurship and Innovation,EAE Business School,12 months,null,"[""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",14500,EUR
Business-Studies,Master in Business economics and management,University of Kragujevac,null,null,"[""Serbian""]",Kragujevac,Serbia,"[""Campus""]",null,[],null,null
Business-Studies,"Master in Notary, registration and real estate law",University of Notarial Studies,null,null,"[""Spanish (Argentina)""]",1873,Argentina,"[""Campus""]",null,[],null,null
Business-Studies,"IntM in Global Markets, Local Creativities (Erasmus Mundus International Master)",University of Glasgow - College of Social Sciences,24 months,null,"[""English""]",Glasgow,United Kingdom,"[""Campus""]","""07 Jan 2022""","[""Full-time""]",8100,GBP
Business-Studies,Master’s in Social Entrepreneurship,Hult International Business School,1 year,https://www.hult.edu/masters/san-francisco/?utm_source=Masterstudies&utm_medium=affiliate&utm_campaign=PSAF_PG_ALL_GLOBAL_MASTERSTUDIES_MSE&utm_term=San_Francisco,"[""English""]",San Francisco,USA,"[""Campus""]","""28 Jul 2022""","[""Full-time""]",52800,USD
Business-Studies,master&#39;s degree in business management software sap,La Salle International Graduate School IGS,8 months,null,[],Madrid,Spain,"[""Campus""]",null,"[""Part-time""]",10000,EUR
Business-Studies,MSc in International Business and Marketing Management,Oxford Brookes University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Headington,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",16200,GBP
Business-Studies,Master in Sales and Commercial Management,EAE Business School,1 year,null,"[""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Part-time""]",13300,EUR
Business-Studies,MA in International Business and Intercultural Management,Heilbronn University,3 semesters,null,"[""English""]",Heilbronn,Germany,"[""Campus""]",null,"[""Full-time""]",80,EUR
Business-Studies,Master in Business Management,Universidad P\u00fablica de Navarra - UPNA,2 semesters,null,"[""Spanish""]",Pamplona,Spain,"[""Campus""]",null,"[""Full-time""]",2061,EUR
Business-Studies,Master in Strategic Entrepreneurship and Sustainability Alliance Management Initiatives (SESAMI),Kobe University,null,null,"[""Japanese""]",Kobe,Japan,"[""Campus""]",null,[],null,null
Business-Studies,Master of Science in Information Systems and Digital Innovation,Neapolis University Pafos Distance Learning,3 semesters,null,"[""English"",""Greek""]",Paphos,Cyprus,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,MSc Digital Marketing,GISMA ULaw,1 year,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",19250,EUR
Business-Studies,Master of Science in Innovation and Industrial Management,"School of Business, Economics and Law at the University of Gothenburg",2 years,null,"[""English""]",Gothenburg,Sweden,"[""Campus""]",null,"[""Full-time""]",226000,SEK
Business-Studies,Master of Business Administration,University of New Orleans College of Business Administration,0 years,null,[],New Orleans,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master in Management of Innovation / Management of Innovative Projects,Universit\u00e9 de Nantes,1 year,null,"[""English""]",Hanoi,Vietnam,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MSc Management and Entrepreneurship,Muscat University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Muscat,Oman,"[""Campus""]",null,"[""Full-time"",""Part-time""]",8200,OMR
Business-Studies,Dual MSIS / MBA,Kennesaw State University,1&nbsp;-&nbsp;3 years,null,[],Kennesaw,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",null,null
Business-Studies,MSc in International Business and Management,University of Groningen,1 year,null,"[""English""]",Groningen,Netherlands,"[""Campus""]","""15 Jan 2022""","[""Full-time""]",2168,EUR
Business-Studies,MSc in International Business Management and Entrepreneurship,Oxford Brookes University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Headington,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",16200,GBP
Business-Studies,MA in Business and Management,Bath Spa University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Bath,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",13300,GBP
Business-Studies,Master’s Program in Strategic Leadership towards Sustainability (60 credits),Blekinge Institute of Technology,1 year,null,"[""English""]",Karlskrona,Sweden,"[""Campus""]","""16 Jan 2022""","[""Full-time""]",100000,SEK
Business-Studies,MSc Innovation Management and Entrepreneurship,Nottingham Trent University,1 year,null,"[""English""]",Nottingham,United Kingdom,"[""Campus""]",null,"[""Full-time""]",12000,GBP
Business-Studies,Master SAP Consultant in ADE and Operations,PC Carrier,null,null,"[""Spanish""]",A Coruña,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",2580,EUR
Business-Studies,Master's Degree in International Business Double Degree: International MBA granted by HFU,Universidad de San Mart\u00edn de Porres,20 months,null,"[""Spanish""]",Santa Anita,Peru,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MSc Business Analytics (Online),University of Stirling,24 months,null,"[""English""]",Stirling,United Kingdom,"[""Online""]",null,"[""Part-time""]",9500,GBP
Business-Studies,International Economy and Business (MSc),University of Szeged,4 semesters,null,"[""English""]",Szeged,Hungary,"[""Campus""]","""31 Dec 2021""","[""Full-time""]",2500,EUR
Business-Studies,Master in Data Sciences & Business Analytics,ESSEC Business School,15 months,null,"[""English""]",Cergy,France,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master in Strategy and Innovation Management (S.I.M.),Hasselt University,1 year,null,"[""English""]",Hasselt,Belgium,"[""Campus""]",null,"[""Full-time""]",962,EUR
Business-Studies,Global Master in Business Analytics & Data Strategy,EAE Business School,12 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Part-time""]",12500,EUR
Business-Studies,Launchpad (with MSc in Entrepreneurship),Falmouth University,1 year,null,"[""English""]",Penryn,United Kingdom,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MBA - Sales Management (EAD),Belo Horizonte Institute of Higher Education (Instituto Belo Horizonte de Ensino Superior (IBHES)),null,null,"[""Portuguese (Brazil)""]",Prados,Brazil,"[""Campus""]",null,[],null,null
Business-Studies,Master of Science in Entrepreneurship & Innovation,"California State University, San Bernardino School of Entrepreneurship",16&nbsp;-&nbsp;24 months,null,"[""English""]",San Bernardino,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",396,USD
Business-Studies,MASTER IN AGRIBUSINESS AND FOOD,Universidad Catolica De Cordoba -  Catholic University Of Cordoba,null,null,"[""Spanish (Argentina)""]",323,Argentina,"[""Campus""]",null,[],null,null
Business-Studies,Master in Business Analytics,University of Oulu,2 years,null,"[""English""]",Oulu,Finland,"[""Campus""]","""19 Jan 2022""","[""Full-time""]",null,null
Business-Studies,Master of Marketing,University of Wollongong Faculty of Business,1 year,null,"[""English""]",North Wollongong,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",47088,AUD
Business-Studies,Master in Management,Universidade Europeia,2 years,null,"[""Portuguese (Portugal)""]",Lisbon,Portugal,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,"Management profile ""Financial Management"", Master's degree",Irkutsk State Agrarian University Named After A.A. Ezhevsky,2 years,null,"[""Russian""]",Molodezhnyy,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master of Property Development and Investment,University of Technology Sydney,2&nbsp;-&nbsp;4 years,null,"[""English""]",Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master in Applied Corporate Management,Grenoble IAE,1 year,null,"[""English""]",Saint-Martin-d'Hères,France,"[""Campus""]",null,"[""Full-time""]",335,EUR
Business-Studies,European and International Business Management MSc,University of Bradford,13&nbsp;-&nbsp;16 months,null,"[""English""]",Bradford,United Kingdom,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Agribusiness MS,Utah State University College of Agriculture and Applied Sciences,null,null,"[""English""]",Logan,USA,[],null,[],null,null
Business-Studies,Master of Science in Transforming Mobility: Business Models & Vehicles for the Future,ESC Clermont Business School,3 semesters,null,"[""English""]",Clermont-Ferrand,France,"[""Campus""]",null,"[""Full-time""]",11500,EUR
Business-Studies,professional master cue - creation and business management for entrepreneurs,Campus Universitario Europeo,6 months,null,[],A Coruña,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",1995,EUR
Business-Studies,"MicroMasters Program in Marketing Analytics (University of California, Berkeley)",edX,16 weeks,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2Fberkeleyx-marketing-analytics,"[""English""]",Cambridge,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",896,USD
Business-Studies,"MS in International Trade, Transport And Logistics",Gdynia Maritime University,null,null,"[""Polish"",""English""]",Pomorska,Poland,"[""Campus""]",null,[],null,null
Business-Studies,FinTech with Business Analytics MSc,University of Westminster,1 year,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",14500,GBP
Business-Studies,Master in Business Consulting,ENyD - Escuela de Negocios y Direcci\u00f3n,1 year,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",2200,EUR
Business-Studies,Master in Educational Innovation,University Of The 21St Century,null,null,"[""Spanish (Argentina)""]",Córdoba,Argentina,"[""Campus""]",null,[],null,null
Business-Studies,MSc Business Analytics,University of Surrey,1&nbsp;-&nbsp;2 years,null,"[""English""]",Guildford,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",20200,GBP
Business-Studies,Master's in Leadership and Change Management,OUS Royal Academy of Economics and Technology in Switzerland,16&nbsp;-&nbsp;20 months,null,"[""English""]",Zürich,Switzerland,"[""Online""]",null,"[""Full-time"",""Part-time""]",3960,EUR
Business-Studies,Master of Arts in Global Economic Affairs,"University of Denver, Josef Korbel School of International Studies",2 years,null,"[""English""]",Denver,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
