field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Business-Studies,Master in Finance and Markets,ESDES Lyon Business School,2 years,null,"[""French""]",Lyon,France,"[""Campus""]",null,"[""Full-time""]",10690,EUR
Business-Studies,Master in SME Management,Polite\u0301cnico de Portalegre,4 semesters,null,"[""Portuguese""]",Portalegre,Portugal,"[""Campus""]",null,"[""Full-time""]",1000,EUR
Business-Studies,Master of Science in International Business,University of Delaware Online,18 months,null,"[""English""]",Newark,USA,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,Master's Degree in Electronic Commerce,UNIR,1 year,null,"[""Spanish""]",Logroño,Spain,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,Masters in Innovation and Entrepreneurship,Vlerick Business School,10 months,null,"[""English""]",Leuven,Belgium,"[""Online & Campus Combined"",""Campus"",""Online""]","""30 Apr 2022""","[""Full-time""]",17600,EUR
Business-Studies,MSc in International Business and Entrepreneurship,Romanian-American University,2 years,null,"[""English""]",Bucharest,Romania,"[""Campus""]",null,"[""Full-time""]",2400,EUR
Business-Studies,MSc in International Business Management,GCU - Glasgow School for Business and Society,1 year,null,"[""English""]",Glasgow,United Kingdom,"[""Campus""]",null,"[""Full-time""]",5500,GBP
Business-Studies,MS in Real Estate,University of North Carolina Charlotte Belk College of Business,null,null,"[""English""]",Charlotte,USA,"[""Campus""]",null,[],null,null
Business-Studies,Advanced Master’s in Digital Business Strategy,Grenoble Ecole de Management,13 months,null,"[""English""]",Île-de-France,France,"[""Campus""]",null,"[""Part-time""]",16900,EUR
Business-Studies,Master in Business Management,ESEI International Business School Barcelona,1 year,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",9300,EUR
Business-Studies,MASTER OF INNOVATION,Fundaci\u00f3n Universitaria Del \u00c1rea Andina,null,null,"[""Spanish (Colombia)""]",Pereira,Colombia,"[""Campus""]",null,[],null,null
Business-Studies,Online E-commerce Master with Real Practicum in an e-commerce or web agency,digital-coach.it,6&nbsp;-&nbsp;18 months,null,"[""Italian""]",Milan,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master in Data Science and Business Analytics,IMF Smart Education,1 year,null,"[""Spanish (Spain)""]",Madrid,Spain,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",17000,EUR
Business-Studies,Master in Strategic Communication in Organizations,University of Piura,null,null,"[""Spanish""]",Miraflores,Peru,[],null,[],null,null
Business-Studies,Master of Science in Knowledge-based Entrepreneurship,"School of Business, Economics and Law at the University of Gothenburg",2 years,null,"[""English""]",Gothenburg,Sweden,"[""Campus""]",null,"[""Full-time""]",226000,SEK
Business-Studies,MSc in International Business Management with Finance,Heriot-Watt University Dubai,1&nbsp;-&nbsp;2 years,null,"[""English""]",Academic City,United Arab Emirates,"[""Campus""]",null,"[""Part-time""]",78750, AED
Business-Studies,Master of Science and MBA in Food and Agribusiness Management,Audencia Business School,12 months,null,"[""English""]",Nantes,France,"[""Campus""]",null,"[""Full-time""]",16000,EUR
Business-Studies,Master's Degree in Electronic Commerce,Universidad Complutense de Madrid,2 semesters,https://www.ucm.es/muce,"[""Spanish""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time"",""Part-time""]",45,EUR
Business-Studies,"MSc in Innovation, Transformation, Entrepreneurship",Kedge Business School,1 year,null,"[""English""]",Marseille,France,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master of Science in Strategic Human Resource Management,Saint Joseph's University,12&nbsp;-&nbsp;30 months,null,"[""English""]",Philadelphia,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",1140,USD
Business-Studies,Master of Business Analytics,University of Wollongong Faculty of Business,18 months,null,"[""English""]",North Wollongong,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",47088,AUD
Business-Studies,Master's in Strategic Communication,Texas Christian University Bob Schieffer College of Communication,null,null,"[""English""]",Fort Worth,USA,"[""Campus""]",null,[],null,null
Business-Studies,Master of Entrepreneurship,HELP University,18&nbsp;-&nbsp;24 months,null,"[""English""]",Kuala Lumpur,Malaysia,"[""Campus""]",null,"[""Full-time""]",36000,MYR
Business-Studies,Agribusiness Management (M.S.),Delaware Valley University,null,null,"[""English""]",Doylestown,USA,[],null,[],null,null
Business-Studies,Business Administration major in Marketing,International University of the Americas (Universidad Internacional de   las Am\u00e9ricas (UIA)),null,null,"[""Spanish""]",Heredia,Costa Rica,"[""Campus""]",null,[],null,null
Business-Studies,Master in Strategy and Digital Communication,Institut International De La Communication Paris (IICP),1&nbsp;-&nbsp;2 years,null,"[""French""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master of Transdisciplinary Innovation (Research),University of Technology Sydney,2&nbsp;-&nbsp;4 years,null,[],Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,MSc Strategic Innovation Management,University of Sussex Business School,1&nbsp;-&nbsp;2 years,null,"[""English""]",Brighton,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",12450,GBP
Business-Studies,Master in Innovation Management,Technological University Bolivar,null,null,"[""Spanish (Colombia)""]",Cartagena,Colombia,"[""Campus""]",null,[],null,null
Business-Studies,Master in Transnational Legal Practice,Saint Petersburg University,2 years,null,"[""English""]",Saint Petersburg,Russia,"[""Campus""]","""28 Feb 2022""","[""Full-time""]",373200,RUB
Business-Studies,Master of Business Administration,ESPM \u2013 Brasil,8 semesters,https://pesquisa.espm.br/,"[""Portuguese""]",São Paulo,Brazil,"[""Campus""]",null,"[""Part-time""]",1637,BRL
Business-Studies,Live Online Master's in Business Analytics,Hult International Business School,18&nbsp;-&nbsp;22 months,null,"[""English""]",London,United Kingdom,"[""Online""]","""17 Feb 2022""","[""Part-time""]",34500,USD
Business-Studies,MSc Digital Marketing,Berlin School Of Business & Innovation,18 months,null,"[""English""]",Berlin,Germany,"[""Online""]",null,"[""Full-time""]",8000,EUR
Business-Studies,Master of Science in Entrepreneurship,University of the Commonwealth Caribbean - UCC Global Campus,12 months,null,"[""English""]",New Kingston,Jamaica,"[""Online""]",null,"[""Full-time""]",400,USD
Business-Studies,MicroMasters Program in Business Leadership (The University of Queensland),edX,15&nbsp;-&nbsp;50 weeks,https://www.awin1.com/cread.php?awinmid=6798&awinaffid=301267&clickref=&ued=https%3A%2F%2Fwww.edx.org%2Fmicromasters%2Fuqx-business-leadership,"[""English""]",Cambridge,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",1348,USD
Business-Studies,MSc Strategic Management,HEC Paris School of Management,10 months,http://www.hec.edu/Masters-programs/Master-s-Programs/One-Year-MSc-MS-Programs/MSc-Strategic-Management/Key-Features?utm_source=masterstudies,"[""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",26500,EUR
Business-Studies,Master of International Trade Online,OCCEducacion,null,null,"[""Spanish (Mexican)""]",Mexico City,Mexico,"[""Online""]",null,[],null,null
Business-Studies,Master of Science in Applied Intelligence,Mercyhurst University,2 years,null,"[""English""]",Erie,USA,"[""Campus""]",null,"[""Full-time""]",33000,USD
Business-Studies,MSc Data Analytics and Information Systems Management,Arden University,18&nbsp;-&nbsp;60 months,null,"[""English""]",Coventry,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",9500,GBP
Business-Studies,Master of Creative Intelligence and Strategic Innovation,University of Technology Sydney,0&nbsp;-&nbsp;2 years,null,"[""English""]",Sydney,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master in Business Economics,Singidunum University,2 semesters,null,"[""English"",""Serbian""]",Belgrade,Serbia,"[""Campus""]",null,"[""Full-time""]",4200,EUR
Business-Studies,MBA,ENEB,24 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time""]",8400,EUR
Business-Studies,MSc in Supply Chain Management,Montpellier Business School,1&nbsp;-&nbsp;2 years,null,"[""English""]",Montpellier,France,"[""Campus""]",null,"[""Full-time""]",39500,EUR
Business-Studies,MS in Sport and Entertainment Management,"University of South Carolina College of Hospitality, Retail and Sport Management",null,null,"[""English""]",Columbia,USA,"[""Campus""]",null,[],null,null
Business-Studies,MSc in International Management and Global Business,University of Limerick,1 year,null,"[""English""]",Limerick,Ireland,"[""Campus""]",null,"[""Full-time""]",15059,EUR
Business-Studies,MBA &amp; Master in Big Data and Business Intelligence,ENEB,24 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time""]",8400,EUR
Business-Studies,MSc Management in International Business,Singapore Institute of Management,2 years,null,"[""English""]",Singapore,Singapore,"[""Campus"",""Online""]",null,"[""Full-time""]",36113,SGD
Business-Studies,Master in Social Innovation for Sustainable Development,Turin School of Development (International Training Centre of the ILO),1 year,null,"[""English""]",Turin,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]","""29 Jun 2022""","[""Full-time""]",8500,EUR
Business-Studies,Master in Global Sales and Marketing,University of Applied Sciences Upper Austria,4 semesters,null,"[""English"",""German""]",Steyr,Austria,"[""Campus""]",null,"[""Full-time""]",363,EUR
Business-Studies,Master in Media Studies with a specialisation in Media & Business,"Erasmus School of History, Culture and Communication - Erasmus University Rotterdam",1&nbsp;-&nbsp;2 years,null,"[""English""]",Rotterdam,Netherlands,"[""Campus""]","""15 May 2022""","[""Full-time""]",2209,EUR
Business-Studies,Master Management in Leadership Management (MA),IU International University of Applied Sciences \u2013 Online,12 months,null,"[""English""]",Bad Honnef,Germany,"[""Online""]",null,"[""Full-time"",""Part-time""]",583,EUR
Business-Studies,MA in Strategic Communication and Public Relations,Sacred Heart University Online,2 years,null,"[""English""]",Fairfield,USA,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,Master of Science in Business Analytics,Saint Peter's University,18&nbsp;-&nbsp;21 months,null,"[""English""]",Jersey City,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",1177,USD
Business-Studies,Master of Science in Business Analytics,Rutgers University - Camden School of Business,null,null,"[""English""]",Camden,USA,"[""Campus""]",null,[],null,null
Business-Studies,MSc in Economic Development and Globalization,University of Groningen,1 year,null,"[""English""]",Groningen,Netherlands,"[""Campus""]","""01 May 2022""","[""Full-time""]",2168,EUR
Business-Studies,MSc International Business with Placement Year,University of Hertfordshire,2 years,null,"[""English""]",Hatfield,United Kingdom,"[""Campus""]",null,"[""Full-time""]",14850,GBP
Business-Studies,"Master in International Business (Awarded by Grenoble Graduate School of Business, France)",Management Development Institute of Singapore (MDIS),15&nbsp;-&nbsp;24 months,null,"[""English""]",Grenoble,France,"[""Campus""]",null,"[""Full-time""]",35310,SGD
Business-Studies,MSc Entrepreneurship and Innovation Management,University of Exeter Business School,1 year,null,"[""English""]",Exeter,United Kingdom,"[""Campus""]",null,"[""Full-time""]",13600,GBP
Business-Studies,Master of Science in Strategic Finance,Indiana University Southeast,null,null,"[""English""]",New Albany,USA,[],null,[],null,null
Business-Studies,MASTER IN ENTREPRENEURSHIP AND INNOVATION,Rosario University,null,null,"[""Spanish (Colombia)""]",Bogotá,Colombia,"[""Campus""]",null,[],null,null
Business-Studies,Master’s Degree in Agribusiness,UFGD Federal University Grande of Dourados,null,null,"[""Portuguese (Brazil)""]",Vila Progresso,Brazil,"[""Campus""]",null,[],null,null
Business-Studies,MSc in Real Estate Development,University of Manchester,1&nbsp;-&nbsp;2 years,null,"[""English""]",Manchester,United Kingdom,"[""Campus""]","""19 Aug 2022""","[""Full-time"",""Part-time""]",23500,GBP
Business-Studies,Master of Science in International Business Management,GBSB Global Business School,null,https://www.global-business-school.org/info/program_description/masters-degree-programs/msc-international-business-management/?utm_source=masterstudies&utm_medium=profile&utm_campaign=portals&utm_content=msc-international-business-management,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",13490,EUR
Business-Studies,Master of Science in International Business Communications,Asia Pacific University of Technology & Innovation (APU),1 year,null,"[""English""]",Kuala Lumpur,Malaysia,"[""Campus""]",null,"[""Full-time""]",29500,MYR
Business-Studies,MASTER IN INTERNATIONAL BUSINESS,De La Salle Bajio University,null,null,"[""Spanish (Mexican)""]",Leon,Mexico,"[""Campus""]",null,[],null,null
Business-Studies,"Professional Master's Degree in Business Management, emphasis on International Business",University Fundepos (Universidad Fundepos),null,null,"[""Spanish""]",San José,Costa Rica,"[""Campus""]",null,[],null,null
Business-Studies,Master in Intelligence,INISEG Instituto Internacional de Estudios en Seguridad Global,9 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master's Programme in Software Product Management and Business,LUT University,2 years,null,"[""English""]",Lahti,Finland,"[""Campus""]","""31 May 2022""","[""Full-time""]",13500,EUR
Business-Studies,Master of Professional Studies Programme in International Business and Finance,Novi Sad School of Business,null,null,"[""Serbian""]",Novi Sad,Serbia,"[""Campus""]",null,[],null,null
Business-Studies,MA in International Public and Business Administration,"Moscow State Institute Of International Relations, MGIMO",2 years,null,"[""English""]",Odintsovo,Russia,"[""Campus""]",null,"[""Full-time""]",7000,EUR
