field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Economic-Studies,MSc International Business Economics,University of Sussex Business School,1 year,null,"[""English""]",Brighton,United Kingdom,"[""Campus""]",null,"[""Full-time""]",11950,GBP
Economic-Studies,M.S. in Mathematics & Statistics,Georgetown University - Graduate School of Arts & Sciences,3&nbsp;-&nbsp;4 semesters,null,"[""English""]",Washington,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",2139,GBP
Economic-Studies,Master of Research in Economics,European University Institute (EUI),1 year,null,"[""English""]",Florence,Italy,"[""Campus""]","""31 Jan 2022""","[""Full-time""]",12000,EUR
Economic-Studies,Master’s Programme in Design for Creative and Immersive Technology,"Stockholm University, Department of Computer and System Sciences (DSV)",2 semesters,null,[],Stockholm,Sweden,"[""Campus""]",null,"[""Full-time""]",270000,SEK
Economic-Studies,MS in Accountancy,San Jose State University - Lucas College and Graduate School of Business,12 months,null,"[""English""]",San Jose,USA,"[""Campus""]",null,"[""Full-time""]",17255,USD
Economic-Studies,MS in Applied Statistics and Research Methods,University of Northern Colorado,null,null,"[""English""]",Greeley,USA,"[""Campus""]",null,[],null,null
Economic-Studies,Online MSc International Corporate Finance - University of Salford (UK),Robert Kennedy College,1&nbsp;-&nbsp;3 years,null,"[""English""]",Salford,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",15000,CHF
Economic-Studies,Master of Actuarial Science (Professional),Bond University,92 weeks,null,"[""English""]",Robina,Australia,"[""Campus""]",null,"[""Full-time""]",74885,AUD
Economic-Studies,Master degree courses in Finance and Insurance,University of Calabria,2 years,null,"[""English"",""Italian""]",Rende,Italy,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Master of Science in Economics (MSE),California University Of Management And Sciences,null,null,"[""English""]",Anaheim,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,MSc in Finance,ALBA Graduate Business School,14 months,https://micromasters.mit.edu/fin/,"[""English""]",Athens,Greece,"[""Campus""]",null,"[""Full-time"",""Part-time""]",12500,EUR
Economic-Studies,Master - Banks and Banking Business,Vladivostok State University of Economics and Service,2 years,null,[],Vladivostok,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Graduate Program in Economics,Universidade Federal de Pernambuco,null,null,"[""English"",""Spanish"",""Portuguese""]",Cidade Universitária,Brazil,[],null,[],null,null
Economic-Studies,Master of Science in Financial Economics (MSFE),Singapore Management University,12 months,null,"[""English""]",Singapore,Singapore,"[""Campus""]",null,"[""Full-time""]",39320,SGD
Economic-Studies,Master of Science in Commodity Trading,Geneva School of Economics and Management \u2013 Msc in Commodity Trading,4 semesters,https://www.unige.ch/gsem/en/programs/masters/admissions/master-en-negoce-des-matieres-premieres/,[],Geneva,Switzerland,"[""Campus""]",null,"[""Full-time""]",500,CHF
Economic-Studies,Master in Finance,EAE Business School,12 months,null,"[""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",14000,EUR
Economic-Studies,Master Tax Advisor,Euroinnova,1500 hours,null,"[""Spanish""]",Atarfe,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",140,EUR
Economic-Studies,MS in Finance,Manhattanville College School of Business,18 months,null,"[""English""]",New York,USA,"[""Campus""]",null,[],915,USD
Economic-Studies,Professional Specialist for Corporate Finances,RRiF College of Financial Management,null,null,"[""Croatian""]",City of Zagreb,Croatia,"[""Campus""]",null,[],null,null
Economic-Studies,MSc Economics and Econometrics,University of Exeter Business School,1 year,null,"[""English""]",Exeter,United Kingdom,"[""Campus""]",null,"[""Full-time""]",10900,GBP
Economic-Studies,Master in International Policy Studies,Mykolas Romeris University,3 semesters,null,"[""English""]",Vilnius,Lithuania,"[""Campus""]",null,"[""Full-time""]",3120,EUR
Economic-Studies,MSc in Accounting and Finance,Lund University,1 year,null,"[""English""]",Lund,Sweden,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,MA In Corporate Communication,Baruch College Weissman School of Arts and Sciences,2 years,null,"[""English""]",New York,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Economic-Studies,Master&#39;s Degree in Occupational Risk Prevention,Universidad Europea - Programas Online,10 months,null,"[""Spanish""]",Villaviciosa de Odón,Spain,"[""Online""]",null,[],4860,EUR
Economic-Studies,Professional Master in Creative Economy Management,ESPM \u2013 Brasil,4 semesters,https://pesquisa.espm.br/,"[""Portuguese""]",Rio de Janeiro,Brazil,"[""Campus""]",null,"[""Part-time""]",1910,BRL
Economic-Studies,Master of Science in Marketing and Transformative Economy,USI Universit\u00e0 della Svizzera italiana,4 semesters,null,"[""English""]",Lugano,Switzerland,"[""Campus""]","""30 Apr 2022""","[""Full-time""]",4000,CHF
Economic-Studies,MSc in Finance,"University of Leicester, School of Business",null,null,"[""English""]",Leicester,United Kingdom,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Master in Compliance: Fraud and Laundering,EALDE Business School,12 months,null,"[""Spanish""]",Community of Madrid,Spain,"[""Online""]",null,"[""Part-time""]",null,null
Economic-Studies,Master of Economics and psychology,University Of Montpellier (Universite De Montpellier),0&nbsp;-&nbsp;2 years,null,[],Montpellier,France,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,"FINANCE AND CREDIT, PROGRAM AREA: CONTROL AND AUDIT IN THE FINANCIAL AND BUDGETARY SPHERE, Master's Degree",Moscow Metropolitan Governance University,0&nbsp;-&nbsp;2 years,null,"[""Russian""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Master in Applied Statistics,Izmir University of Economics,2 years,null,"[""English""]",Izmir,Turkey,"[""Campus""]",null,"[""Full-time""]",8500,USD
Economic-Studies,Master of Science in Business Process Control and Supply Chain Management. Specialization: Frontiers in Management Accounting and Process-based Control,Linnaeus University,2 years,null,"[""English""]",Växjö,Sweden,"[""Campus""]","""17 Jan 2022""","[""Full-time""]",247000,SEK
Economic-Studies,Master in Finance,Universidad de Murcia,1 year,null,"[""Spanish""]",Murcia,Spain,"[""Campus""]",null,"[""Full-time""]",2280,EUR
Economic-Studies,Master in Taxation,Francisco Garc\u00eda Salinas Autonomous University of Zacatecas,null,null,"[""Spanish (Mexican)""]",Zacatecas,Mexico,"[""Campus""]",null,[],null,null
Economic-Studies,MSc Development Economics,University of Sussex Business School,1&nbsp;-&nbsp;2 years,null,"[""English""]",Brighton,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",11950,GBP
Economic-Studies,MSc in Economics and Business - Specialisation in Strategy Economics,Erasmus School of Economics - Erasmus University Rotterdam,1 year,https://www.eur.nl/en/master/industrial-dynamics-and-strategy?utm_source=keystone&utm_medium=portal&utm_campaign=2020,"[""English""]",Rotterdam,Netherlands,"[""Campus""]",null,"[""Full-time""]",2168,EUR
Economic-Studies,Online Master Business Administration,OnCampus,4 semesters,null,"[""German""]",Germany Online,Germany,"[""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Economic-Studies,M.S. in Statistics,Oregon State University College of Science,null,null,"[""English""]",Corvallis,USA,"[""Campus""]",null,[],null,null
Economic-Studies,Accounting MS,University of Providence,null,null,"[""English""]",Great Falls,USA,"[""Campus""]",null,[],null,null
Economic-Studies,"Finance, Master's Degree",Kazakh-Russian International University,0&nbsp;-&nbsp;2 years,null,"[""Kazakh"",""Russian (Kazakhstan)""]",Aktobe,Kazakhstan,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,"Master in Finance: M1 + M2 tracks (FIT, FIRE, Corporate Finance + Double Degrees in Finance (FIRE and Corporate Finance)",Toulouse School of Management TSM,2 years,null,"[""English""]",Toulouse,France,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,MSc Accounting and Financial Management,University of London,18&nbsp;-&nbsp;60 months,null,"[""English""]",London,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",800,GBP
Economic-Studies,Masters of Business Leadership in Finance and Accounting,Mulungushi - ECAMPUS,18 months,null,"[""English""]",Central Province,Zambia,"[""Online""]",null,"[""Full-time""]",300,USD
Economic-Studies,MS in Economics (Thesis/Non-Thesis),Eastern Mediterranean University Faculty of Business and Economics,1&nbsp;-&nbsp;2 years,null,"[""English""]",Turkish Republic of Northern Cyprus,Cyprus,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Master in Economy,Federal University of Esp\u00edrito Santo,null,null,"[""Portuguese (Brazil)""]",Goiabeiras,Brazil,"[""Campus""]",null,[],null,null
Economic-Studies,Master of Science in Strategic Finance (M.S.F.),Indiana University Southeast School of Business,1 year,null,[],New Albany,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,Master of Taxes,Autonomous University of the North East   (Universidad Aut\u00f3noma del Noreste),null,null,"[""Spanish (Mexican)""]",Sin Nombre de Colonia 16,Mexico,"[""Campus""]",null,[],null,null
Economic-Studies,Master of Science in Finance,GBSB Global Business School,9 months,https://www.global-business-school.org/info/program_description/masters-degree-programs/msc-in-finance/?utm_source=masterstudies&utm_medium=profile&utm_campaign=portals&utm_content=msc-finance,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",13490,EUR
Economic-Studies,Master of International and Development Economics,Australian National University - College Of Asia & The Pacific,2 years,null,"[""English""]",Canberra,Australia,"[""Campus""]",null,"[""Full-time""]",33888,AUD
Economic-Studies,MIM - Master in Management,ESSCA School of Management,2 years,null,"[""English""]",Paris,France,"[""Campus""]","""30 Jun 2022""","[""Full-time""]",11910,EUR
Economic-Studies,Advanced Master in Finance,ESCP Business School,1 year,null,"[""English"",""French""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",25000,EUR
Economic-Studies,Master of Science in Finance,Georgetown University Online,21 months,null,"[""English""]",Georgetown,USA,"[""Online""]",null,"[""Part-time""]",null,null
Economic-Studies,Master of Science in Economics of the Middle East,Philipps University Marburg,2 years,null,"[""English""]",Marburg,Germany,"[""Online""]",null,"[""Full-time""]",null,null
Economic-Studies,MSL in Corporate Compliance,Fordham University School of Law,1 year,null,"[""English""]",New York,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",68076,USD
Economic-Studies,Master of Science in Accounting,Wilmington University College of Business,null,null,"[""English""]",Wilmington Manor,USA,[],null,[],null,null
Economic-Studies,Master of Science In Accounting,University of the Incarnate Word,12&nbsp;-&nbsp;24 months,null,"[""English""]",San Antonio,USA,"[""Campus""]",null,"[""Full-time""]",18450,USD
Economic-Studies,Master Accounting and Finance,Polytechnic Institute Of Beja,null,null,"[""Portuguese (Portugal)""]",Beja,Portugal,"[""Campus""]",null,[],null,null
Economic-Studies,MSc in Investment Management,Xi'an Jiaotong-Liverpool University,18 months,null,"[""English""]",Suzhou,China,"[""Campus""]",null,"[""Full-time""]",144000,CNY
Economic-Studies,Master of Science in Taxation,University of Texas Arlington,37 hours,null,"[""English""]",Arlington,USA,"[""Campus""]",null,"[""Full-time""]",10828,USD
Economic-Studies,Master of Arts in Economics,Nazarbayev University,2 years,null,"[""English""]",Nur-Sultan,Kazakhstan,"[""Campus""]","""01 May 2022""","[""Full-time""]",null,null
Economic-Studies,Master in Economics (Leadership and Management),VUZF University,null,null,"[""English""]",Sofia,Bulgaria,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Economic-Studies,Online Master of Science in Finance,GBSB Global Business School - Online programs,9 months,https://www.global-business-school.org/info/program_description/masters-degree-programs/msc-in-finance-online/?utm_source=masterstudies&utm_medium=profile&utm_campaign=portals&utm_content=msc-finance-online,"[""English""]",Spain Online,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",13490,EUR
Economic-Studies,Master of Science in Wealth Management (MWM),Singapore Management University,1 year,null,"[""English""]",Singapore,Singapore,"[""Campus""]",null,"[""Full-time""]",64200,SGD
Economic-Studies,MASTER of ANALYSIS AND ECONOMIC POLICY INTERNATIONAL MACROECONOMICS AND FINANCIALIZATION,Universit\u00e9 Paris 13 | Paris 13 University | University of Paris North,0&nbsp;-&nbsp;2 years,null,"[""French""]",Villetaneuse,France,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,MSc in Applied Economics (MScAECON),Hong Kong Baptist University (HKBU) School of Business,1 year,null,"[""English""]",Kowloon Tong,Hong Kong,"[""Campus""]","""24 Jul 2022""","[""Full-time""]",210000,HKD
Economic-Studies,"Master of Arts in Politics, Economics, and Business (MAPEB)","Peter F. Drucker and Masatoshi Ito Graduate School of Management, Claremont Graduate University",4 semesters,null,[],Claremont,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Economic-Studies,"MSc Finance, Investment and Wealth Management",NEOMA Business School,18&nbsp;-&nbsp;24 months,null,"[""English""]",Rouen,France,"[""Campus""]",null,"[""Full-time""]",16900,EUR
Economic-Studies,MSc in International Economy and Business,Corvinus University of Budapest,4 semesters,null,"[""English""]",Budapest,Hungary,"[""Campus""]",null,"[""Full-time""]",2600,EUR
Economic-Studies,MSc in Economics and Management of Innovation and Technology,University Bocconi,2 years,null,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",13474,EUR
Economic-Studies,"MSc in Accounting, Financial Management and Control",University Bocconi,2 years,null,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",13474,EUR
Economic-Studies,MSc Project Management,Arden University,18&nbsp;-&nbsp;60 months,null,"[""English""]",Coventry,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",9500,GBP
Economic-Studies,Master in Finance and Financial Markets-Online,"EUDE, Escuela Europea de Direcci\u00f3n De Empresas",1 year,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Economic-Studies,Master’s in Accounting with Research Project and Courses,"King Abdulaziz University, Faculty of Economics & Administration FEA",null,null,"[""English""]",Jeddah,Saudi Arabia,"[""Campus""]",null,"[""Full-time""]",null,null
Economic-Studies,MSc Quantitative Finance,University of Strathclyde: Faculty of Science,3 semesters,null,"[""English""]",Glasgow,United Kingdom,"[""Campus""]",null,"[""Full-time""]",7200,GBP
