university_name,program_name,country_name,country_code,city
Glasgow Caledonian University,Water Resource Engineering & Management,United Kingdom,GBR,Glasgow
University of Glasgow,Adult & Continuing Education,United Kingdom,GBR,Glasgow
University of Glasgow,Advanced Lymphoedema Management,United Kingdom,GBR,Glasgow
University of Glasgow,Advanced Practice in Health Care,United Kingdom,GBR,Glasgow
University of Glasgow,Advanced Statistics,United Kingdom,GBR,Glasgow
University of Glasgow,Aerospace Engineering,United Kingdom,GBR,Glasgow
University of Glasgow,Aerospace Engineering & Management,United Kingdom,GBR,Glasgow
University of Glasgow,Aerospace Engineering & Management,United Kingdom,GBR,Glasgow
University of Glasgow,American Studies,United Kingdom,GBR,Glasgow
University of Glasgow,Ancient Cultures,United Kingdom,GBR,Glasgow
University of Glasgow,Animal Welfare Science,United Kingdom,GBR,Glasgow
University of Glasgow,Animal Welfare Science,United Kingdom,GBR,Glasgow
University of Glasgow,Applied Mathematics,United Kingdom,GBR,Glasgow
University of Glasgow,Applied Neuropsychology,United Kingdom,GBR,Glasgow
University of Glasgow,Art History : History of Collecting and Collections,United Kingdom,GBR,Glasgow
University of Glasgow,Art History: Art: Politics: Transgression: 20th Century Avant-Gardes,United Kingdom,GBR,Glasgow
University of Glasgow,Art History: Dress and Textile Histories,United Kingdom,GBR,Glasgow
University of Glasgow,Art History: Technical Art History,United Kingdom,GBR,Glasgow
University of Glasgow,Arts and Humanities,United Kingdom,GBR,Glasgow
University of Glasgow,Asset Pricing and Investment,United Kingdom,GBR,Glasgow
University of Glasgow,Astrophysics,United Kingdom,GBR,Glasgow
University of Glasgow,Banking and Financial Services,United Kingdom,GBR,Glasgow
University of Glasgow,Bioinformatics,United Kingdom,GBR,Glasgow
University of Glasgow,Biomedical Engineering,United Kingdom,GBR,Glasgow
University of Glasgow,Biomedical Sciences,United Kingdom,GBR,Glasgow
University of Glasgow,Biostatistics,United Kingdom,GBR,Glasgow
University of Glasgow,Biotechnology,United Kingdom,GBR,Glasgow
University of Glasgow,Brain Sciences: From Molecules to Mind,United Kingdom,GBR,Glasgow
University of Glasgow,Business,United Kingdom,GBR,Glasgow
University of Glasgow,Cardiovascular Sciences,United Kingdom,GBR,Glasgow
University of Glasgow,Celtic & Viking Archaeology,United Kingdom,GBR,Glasgow
University of Glasgow,Celtic Studies,United Kingdom,GBR,Glasgow
University of Glasgow,Central and East European,United Kingdom,GBR,Glasgow
University of Glasgow,Chemistry,United Kingdom,GBR,Glasgow
University of Glasgow,Chemistry with Medicinal Chemistry,United Kingdom,GBR,Glasgow
University of Glasgow,Child Health,United Kingdom,GBR,Glasgow
University of Glasgow,Children's Literature & Literacies,United Kingdom,GBR,Glasgow
University of Glasgow,Chinese Studies,United Kingdom,GBR,Glasgow
University of Glasgow,City & Regional Planning,United Kingdom,GBR,Glasgow
University of Glasgow,City Planning & Real Estate Development,United Kingdom,GBR,Glasgow
University of Glasgow,City Planning & Regeneration,United Kingdom,GBR,Glasgow
University of Glasgow,Civil Engineering,United Kingdom,GBR,Glasgow
University of Glasgow,Civil Engineering & Management,United Kingdom,GBR,Glasgow
University of Glasgow,Classics,United Kingdom,GBR,Glasgow
University of Glasgow,Clinical Neuropsychology,United Kingdom,GBR,Glasgow
University of Glasgow,Clinical Nutrition,United Kingdom,GBR,Glasgow
University of Glasgow,Clinical Pharmacology,United Kingdom,GBR,Glasgow
University of Glasgow,Clinical Psychology,United Kingdom,GBR,Glasgow
University of Glasgow,Community Learning & Development,United Kingdom,GBR,Glasgow
University of Glasgow,Computer Systems Engineering,United Kingdom,GBR,Glasgow
University of Glasgow,Computing Science,United Kingdom,GBR,Glasgow
University of Glasgow,Corporate Governance and Accountability,United Kingdom,GBR,Glasgow
University of Glasgow,Corporate and Financial Law,United Kingdom,GBR,Glasgow
University of Glasgow,Creative Industries and Cultural Policy,United Kingdom,GBR,Glasgow
University of Glasgow,Creative Writing (MFA),United Kingdom,GBR,Glasgow
University of Glasgow,Criminal Justice & Criminology,United Kingdom,GBR,Glasgow
University of Glasgow,Criminology,United Kingdom,GBR,Glasgow
University of Glasgow,Data Analytics,United Kingdom,GBR,Glasgow
University of Glasgow,Data Science,United Kingdom,GBR,Glasgow
University of Glasgow,Development Studies,United Kingdom,GBR,Glasgow
University of Glasgow,Diabetes,United Kingdom,GBR,Glasgow
University of Glasgow,Early Modern History,United Kingdom,GBR,Glasgow
University of Glasgow,Ecology & Environmental Biology,United Kingdom,GBR,Glasgow
University of Glasgow,Economic Development,United Kingdom,GBR,Glasgow
University of Glasgow,Economics,United Kingdom,GBR,Glasgow
University of Glasgow,Education,United Kingdom,GBR,Glasgow
University of Glasgow,Education (PrimarySecondary),United Kingdom,GBR,Glasgow
University of Glasgow,Educational Studies (MEd),United Kingdom,GBR,Glasgow
University of Glasgow,Educational Studies (MSc),United Kingdom,GBR,Glasgow
University of Glasgow,Electrical Engineering (electronics),United Kingdom,GBR,Glasgow
University of Glasgow,Electronics & Electrical Engineering & Management,United Kingdom,GBR,Glasgow
University of Glasgow,English Language & English Linguistics,United Kingdom,GBR,Glasgow
University of Glasgow,Enhanced Practice in Education,United Kingdom,GBR,Glasgow
University of Glasgow,Environment,United Kingdom,GBR,Glasgow
University of Glasgow,Environment and Sustainable Development,United Kingdom,GBR,Glasgow
University of Glasgow,Environmental Change And Society,United Kingdom,GBR,Glasgow
University of Glasgow,Environmental Science,United Kingdom,GBR,Glasgow
University of Glasgow,Environmental Statistics,United Kingdom,GBR,Glasgow
University of Glasgow,Equality & Human Rights,United Kingdom,GBR,Glasgow
University of Glasgow,Equality & Human Rights,United Kingdom,GBR,Glasgow
University of Glasgow,Film & Television Studies,United Kingdom,GBR,Glasgow
University of Glasgow,Filmmaking and Media Arts,United Kingdom,GBR,Glasgow
University of Glasgow,Finance and Economic Development,United Kingdom,GBR,Glasgow
University of Glasgow,Finance and Investment Banking,United Kingdom,GBR,Glasgow
University of Glasgow,Finance and Management,United Kingdom,GBR,Glasgow
University of Glasgow,Financial Economics,United Kingdom,GBR,Glasgow
University of Glasgow,Financial Forecasting and Investment,United Kingdom,GBR,Glasgow
University of Glasgow,Financial Modelling,United Kingdom,GBR,Glasgow
University of Glasgow,Financial Risk Management,United Kingdom,GBR,Glasgow
University of Glasgow,Forensic Toxicology,United Kingdom,GBR,Glasgow
University of Glasgow,General Law,United Kingdom,GBR,Glasgow
University of Glasgow,Geoinformation Technology and Cartography,United Kingdom,GBR,Glasgow
University of Glasgow,Geomatics & Management,United Kingdom,GBR,Glasgow
University of Glasgow,Geospatial and Mapping Sciences,United Kingdom,GBR,Glasgow
University of Glasgow,Global Economy,United Kingdom,GBR,Glasgow
University of Glasgow,Global Health,United Kingdom,GBR,Glasgow
University of Glasgow,Global Mental Health,United Kingdom,GBR,Glasgow
University of Glasgow,Global Security,United Kingdom,GBR,Glasgow
University of Glasgow,Global Security,United Kingdom,GBR,Glasgow
University of Glasgow,Health Professions Education,United Kingdom,GBR,Glasgow
University of Glasgow,Healthcare Chaplaincy,United Kingdom,GBR,Glasgow
University of Glasgow,Historically Informed Performance Practice,United Kingdom,GBR,Glasgow
University of Glasgow,History,United Kingdom,GBR,Glasgow
University of Glasgow,History (with an emphasis on the History of Medicine),United Kingdom,GBR,Glasgow
University of Glasgow,Housing Studies,United Kingdom,GBR,Glasgow
University of Glasgow,Human Geography: Spaces,United Kingdom,GBR,Glasgow
University of Glasgow,Human Nutrition,United Kingdom,GBR,Glasgow
University of Glasgow,Human Rights & International Politics,United Kingdom,GBR,Glasgow
University of Glasgow,Human Rights & International Politics (MScPgDip),United Kingdom,GBR,Glasgow
University of Glasgow,Immunology & Inflammatory Disease,United Kingdom,GBR,Glasgow
University of Glasgow,Inclusive Education,United Kingdom,GBR,Glasgow
University of Glasgow,Inclusive Education: Research,United Kingdom,GBR,Glasgow
University of Glasgow,Information Management & Preservation (Digital)(Archives & Records Management),United Kingdom,GBR,Glasgow
University of Glasgow,Information Security,United Kingdom,GBR,Glasgow
University of Glasgow,Information Technology,United Kingdom,GBR,Glasgow
University of Glasgow,Intellectual Property & the Digital Economy,United Kingdom,GBR,Glasgow
University of Glasgow,International Banking and Finance,United Kingdom,GBR,Glasgow
University of Glasgow,International Business and Entrepreneurship,United Kingdom,GBR,Glasgow
University of Glasgow,International Commercial Law,United Kingdom,GBR,Glasgow
University of Glasgow,International Competition Law & Policy,United Kingdom,GBR,Glasgow
University of Glasgow,International Finance,United Kingdom,GBR,Glasgow
University of Glasgow,International Finance and Economic Policy,United Kingdom,GBR,Glasgow
University of Glasgow,International Financial Analysis,United Kingdom,GBR,Glasgow
University of Glasgow,International Law,United Kingdom,GBR,Glasgow
University of Glasgow,International Law & Security,United Kingdom,GBR,Glasgow
University of Glasgow,International Management and Design Innovation,United Kingdom,GBR,Glasgow
University of Glasgow,International Management and Leadership,United Kingdom,GBR,Glasgow
University of Glasgow,International Management with Finance,United Kingdom,GBR,Glasgow
University of Glasgow,International Master in Adult Education for Social Change,United Kingdom,GBR,Glasgow
University of Glasgow,International Planning Studies,United Kingdom,GBR,Glasgow
University of Glasgow,International Real Estate,United Kingdom,GBR,Glasgow
University of Glasgow,International Real Estate & Management,United Kingdom,GBR,Glasgow
University of Glasgow,International Relations,United Kingdom,GBR,Glasgow
University of Glasgow,International Strategic Marketing,United Kingdom,GBR,Glasgow
University of Glasgow,International Trade and Finance,United Kingdom,GBR,Glasgow
University of Glasgow,Investment Fund Management,United Kingdom,GBR,Glasgow
University of Glasgow,Law (MRes),United Kingdom,GBR,Glasgow
University of Glasgow,Leading,United Kingdom,GBR,Glasgow
University of Glasgow,Learning and Teaching of Modern Languages in the Primary School,United Kingdom,GBR,Glasgow
University of Glasgow,Management with Enterprise and Business Growth,United Kingdom,GBR,Glasgow
University of Glasgow,Management with Human Resources,United Kingdom,GBR,Glasgow
University of Glasgow,Master of Business Administration,United Kingdom,GBR,Glasgow
University of Glasgow,Material Culture & Artefact Studies,United Kingdom,GBR,Glasgow
University of Glasgow,Mechanical Engineering,United Kingdom,GBR,Glasgow
University of Glasgow,Mechanical Engineering & Management,United Kingdom,GBR,Glasgow
University of Glasgow,Mechatronics,United Kingdom,GBR,Glasgow
University of Glasgow,Media Management,United Kingdom,GBR,Glasgow
University of Glasgow,Medical Genetics,United Kingdom,GBR,Glasgow
University of Glasgow,Medical Physics,United Kingdom,GBR,Glasgow
University of Glasgow,Medical Visualisation & Human Anatomy,United Kingdom,GBR,Glasgow
University of Glasgow,Medieval & Renaissance Studies,United Kingdom,GBR,Glasgow
University of Glasgow,Medieval History,United Kingdom,GBR,Glasgow
University of Glasgow,Middle Leadership and Management in Schools,United Kingdom,GBR,Glasgow
University of Glasgow,Modern History,United Kingdom,GBR,Glasgow
University of Glasgow,Modern Languages and Cultures,United Kingdom,GBR,Glasgow
University of Glasgow,Modernities: Literature,United Kingdom,GBR,Glasgow
University of Glasgow,Museum Education,United Kingdom,GBR,Glasgow
University of Glasgow,Museum Studies,United Kingdom,GBR,Glasgow
University of Glasgow,Nanoscience and Nanotechnology,United Kingdom,GBR,Glasgow
University of Glasgow,Oral & Maxillofacial Surgery,United Kingdom,GBR,Glasgow
University of Glasgow,Orthodontics,United Kingdom,GBR,Glasgow
University of Glasgow,Philosophy,United Kingdom,GBR,Glasgow
University of Glasgow,Philosophy (Conversion Programme),United Kingdom,GBR,Glasgow
University of Glasgow,Physics: Advanced Materials,United Kingdom,GBR,Glasgow
University of Glasgow,Physics: Energy and the Environment,United Kingdom,GBR,Glasgow
University of Glasgow,Physics: Global Security,United Kingdom,GBR,Glasgow
University of Glasgow,Physics: Nuclear Technology,United Kingdom,GBR,Glasgow
University of Glasgow,Playwriting & Dramaturgy,United Kingdom,GBR,Glasgow
University of Glasgow,Political Communication,United Kingdom,GBR,Glasgow
University of Glasgow,Political Communication (MScPgDip),United Kingdom,GBR,Glasgow
University of Glasgow,Popular Music,United Kingdom,GBR,Glasgow
University of Glasgow,Primary Dental Care,United Kingdom,GBR,Glasgow
University of Glasgow,Product Design Engineering,United Kingdom,GBR,Glasgow
University of Glasgow,Professional Learning & Enquiry,United Kingdom,GBR,Glasgow
University of Glasgow,Professional Legal Practice,United Kingdom,GBR,Glasgow
University of Glasgow,Psychological Science (Conversion),United Kingdom,GBR,Glasgow
University of Glasgow,Psychological Science Research Methods,United Kingdom,GBR,Glasgow
University of Glasgow,Psychological Studies,United Kingdom,GBR,Glasgow
University of Glasgow,Public Policy & Management,United Kingdom,GBR,Glasgow
University of Glasgow,Public Policy Research,United Kingdom,GBR,Glasgow
University of Glasgow,Public and Urban Policy,United Kingdom,GBR,Glasgow
University of Glasgow,Quantitative Finance,United Kingdom,GBR,Glasgow
University of Glasgow,Quantitative Methods in Biodiversity,United Kingdom,GBR,Glasgow
University of Glasgow,Real Estate,United Kingdom,GBR,Glasgow
University of Glasgow,Real Estate,United Kingdom,GBR,Glasgow
University of Glasgow,Real Estate & Regeneration,United Kingdom,GBR,Glasgow
University of Glasgow,Religious Education by Distance Learning,United Kingdom,GBR,Glasgow
University of Glasgow,Russian,United Kingdom,GBR,Glasgow
University of Glasgow,Russian,United Kingdom,GBR,Glasgow
University of Glasgow,Russian Language,United Kingdom,GBR,Glasgow
University of Glasgow,Russian for Social Scientists,United Kingdom,GBR,Glasgow
